Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-31 14:26:53.190779-0600 0x3c03c0a  Default     0x0                  5495   0    diaryx: (FSEvents) dev 0 () : purging events up to event id 245240720
2025-07-31 14:26:53.190815-0600 0x3c03c0a  Error       0x0                  5495   0    diaryx: (FSEvents) [com.apple.fsevents:client] FSEventsPurgeEventsForDeviceUpToEventId: f2d_purge_events_for_device_up_to_event_id_rpc() failed: 5
2025-07-31 14:26:53.192362-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] window <TaoWindow: 0x1064351b0> windowNumber=2495e finishing close
2025-07-31 14:26:53.193351-0600 0x3c03cb2  Default     0x6131ae2            5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000038a0000] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-07-31 14:26:53.193365-0600 0x3c03cb2  Default     0x6131ae2            5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:session] [0x6000024a51d0] Session canceled.
2025-07-31 14:26:53.193370-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] window <TUINSWindow: 0x116159230> windowNumber=2495f finishing close
2025-07-31 14:26:53.193415-0600 0x3c03df8  Default     0x6131ae2            5495   0    diaryx: (UIIntelligenceSupport) [com.apple.UIIntelligenceSupport:xpc] agent connection cancelled (details: Session manually canceled)
2025-07-31 14:26:53.193429-0600 0x3c03df8  Default     0x6131ae2            5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:session] [0x6000024a51d0] Disposing of session
2025-07-31 14:26:53.193437-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2495e op: 0 relative: 0 related: 0
2025-07-31 14:26:53.193452-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2495f op: 0 relative: 0 related: 0
2025-07-31 14:26:53.193488-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:Application] Termination complete. Exiting without sudden termination.
2025-07-31 14:26:53.193541-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (CoreAnalytics) [com.apple.CoreAnalytics:client] Entering exit handler.
2025-07-31 14:26:53.193550-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (CoreAnalytics) [com.apple.CoreAnalytics:client] Queueing exit procedure onto XPC queue. Any further messages sent will be discarded. activeSendTransactions=0
2025-07-31 14:26:53.193626-0600 0x3c03df9  Default     0x6131ae2            5495   0    diaryx: (CoreAnalytics) [com.apple.CoreAnalytics:client] Cancelling XPC connection. Any further reply handler invocations will not retry messages
2025-07-31 14:26:53.193656-0600 0x3c03df9  Default     0x6131ae2            5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000038b41e0] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-07-31 14:26:53.193690-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (CoreAnalytics) [com.apple.CoreAnalytics:client] Exiting exit handler.
2025-07-31 14:26:53.193700-0600 0x3c03df8  Default     0x0                  5495   0    diaryx: (CoreAnalytics) [com.apple.CoreAnalytics:client] XPC connection invalidated (daemon unloaded/disabled)
2025-07-31 14:27:15.687700-0600 0x3c04662  Activity    0x61332e0            5777   0    diaryx: (libsystem_info.dylib) Retrieve User by ID
2025-07-31 14:27:15.688530-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012b8000] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.daemon
2025-07-31 14:27:15.688621-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012a4000] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.agent
2025-07-31 14:27:15.691681-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012bc000] activating connection: mach=true listener=false peer=false name=com.apple.coreservices.launchservicesd
2025-07-31 14:27:15.692198-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012b81e0] activating connection: mach=true listener=false peer=false name=com.apple.analyticsd
2025-07-31 14:27:15.692531-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012b80f0] activating connection: mach=true listener=false peer=false name=com.apple.pasteboard.1
2025-07-31 14:27:15.693271-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012a40f0] activating connection: mach=true listener=false peer=false name=com.apple.distributed_notifications@Uv3
2025-07-31 14:27:15.693889-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (CoreAnalytics) [com.apple.CoreAnalytics:client] Received configuration update from daemon (initial)
2025-07-31 14:27:15.696343-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:AutomaticTermination] void _NSDisableAutomaticTerminationAndLog(NSString *) No windows open yet
2025-07-31 14:27:15.697327-0600 0x3c04662  Activity    0x61332e1            5777   0    diaryx: (TCC) TCCAccessRequest() IPC
2025-07-31 14:27:15.697415-0600 0x3c04662  Default     0x61332e1            5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012b40f0] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2025-07-31 14:27:15.705768-0600 0x3c04662  Default     0x61332e1            5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012b40f0] invalidated after the last release of the connection object
2025-07-31 14:27:15.706687-0600 0x3c04662  Default     0x0                  5777   7    diaryx: (SkyLight) [com.apple.SkyLight:default] server port 0x0000350b, session port 0x0000350b
2025-07-31 14:27:15.716979-0600 0x3c04662  Default     0x0                  5777   7    diaryx: (SkyLight) [com.apple.SkyLight:default] New connection 0x1f61bb main
2025-07-31 14:27:15.720688-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (LaunchServices) [com.apple.processmanager:front-35286506] CHECKIN: pid=5777
2025-07-31 14:27:15.724475-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (LaunchServices) [com.apple.processmanager:front-35286506] CHECKEDIN: pid=5777 asn=0x0-0x6d7dd77 foreground=1
2025-07-31 14:27:15.724662-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x111604080] activating connection: mach=false listener=true peer=false name=(anonymous)
2025-07-31 14:27:15.724670-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x111604080] Channel could not return listener port.
2025-07-31 14:27:15.724774-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x111704080] activating connection: mach=false listener=false peer=true name=com.apple.xpc.anonymous.0x111604080.peer[365].0x111704080
2025-07-31 14:27:15.726399-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (HIServices) [com.apple.processmanager:front-35286506] FRONTLOGGING: version 1
2025-07-31 14:27:15.726468-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (HIServices) [com.apple.processmanager:front-35286506] Registered, pid=5777 ASN=0x0,0x6d7dd77
2025-07-31 14:27:15.727168-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x113004080] activating connection: mach=true listener=false peer=false name=com.apple.lsd.mapdb
2025-07-31 14:27:15.727842-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x111604080] Channel could not return listener port.
2025-07-31 14:27:15.728527-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (HIServices) [com.apple.processmanager:front-35286506] BringForward: pid=5777 asn=0x0-0x6d7dd77 bringForward=1 foreground=1 uiElement=0 launchedByLS=1 modifiersCount=1 allDisabled=0
2025-07-31 14:27:15.728750-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (HIServices) [com.apple.processmanager:front-35286506] BringFrontModifier: pid=5777 asn=0x0-0x6d7dd77 Modifier 0 hideAfter=0 hideOthers=0 dontMakeFrontmost=0 mouseDown=0/0 seed=0/0
2025-07-31 14:27:15.728927-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (HIServices) [com.apple.processmanager:front-35286506] BringForward: pid=5777 asn=0x0-0x6d7dd77
2025-07-31 14:27:15.729017-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (HIServices) [com.apple.processmanager:front-35286506] SetFrontProcess: asn=0x0-0x6d7dd77 options=0
2025-07-31 14:27:15.736395-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Appearance] Current system appearance, (HLTB: 1), (SLS: 0)
2025-07-31 14:27:15.738417-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libMobileGestalt.dylib) No persisted cache on this platform.
2025-07-31 14:27:15.741495-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Appearance] Current system appearance, (HLTB: 1), (SLS: 0)
2025-07-31 14:27:15.742493-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Appearance] Post-registration system appearance: (HLTB: 1)
2025-07-31 14:27:15.783062-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x111604080] Channel could not return listener port.
2025-07-31 14:27:15.786942-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x111604080] Channel could not return listener port.
2025-07-31 14:27:15.799275-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] Registering for test daemon availability notify post.
2025-07-31 14:27:15.799381-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] notify_get_state check indicated test daemon not ready.
2025-07-31 14:27:15.799459-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] notify_get_state check indicated test daemon not ready.
2025-07-31 14:27:15.799523-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] notify_get_state check indicated test daemon not ready.
2025-07-31 14:27:15.805584-0600 0x3c04662  Activity    0x61332e2            5777   0    diaryx: (CoreFoundation) Loading Preferences From System CFPrefsD
2025-07-31 14:27:15.808876-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (GenerativeModels) [com.apple.GenerativeModels:availability] registering darwin observer for name: com.apple.gms.availability.notification
2025-07-31 14:27:15.808897-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (GenerativeModels) [com.apple.GenerativeModels:availability] registering darwin observer for name: com.apple.os-eligibility-domain.change.greymatter
2025-07-31 14:27:15.808914-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (GenerativeModels) [com.apple.GenerativeModels:availability] registering darwin observer for name: com.apple.language.changed
2025-07-31 14:27:15.808932-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WritingToolsUI) [com.apple.WritingTools:Default] isAvailable value changed: featureEnabled = true, isMDMAllowed = true, gmAvailable (current) = true
2025-07-31 14:27:15.811045-0600 0x3c04662  Activity    0x61332e3            5777   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:27:15.811234-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x600001290000] activating connection: mach=false listener=false peer=false name=com.apple.hiservices-xpcservice
2025-07-31 14:27:15.823014-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Appearance] NSApp cache appearance:
-NSRequiresAquaSystemAppearance: 0
-appearance: (null)
-effectiveAppearance: <NSCompositeAppearance: 0x600001f9c120
 (
    "<NSAquaAppearance: 0x600001f9c090>",
    "<NSSystemAppearance: 0x600001fac120>"
)>
2025-07-31 14:27:15.826390-0600 0x3c04662  Activity    0x61332e4            5777   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:27:15.826608-0600 0x3c04662  Activity    0x61332e5            5777   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:27:15.840845-0600 0x3c04669  Activity    0x61332e6            5777   0    diaryx: (libsystem_info.dylib) Membership API: translate identifier
2025-07-31 14:27:15.845760-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012a8000] activating connection: mach=true listener=false peer=false name=com.apple.dock.fullscreen
2025-07-31 14:27:15.848393-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000011ae800] activating connection: mach=true listener=false peer=false name=com.apple.fonts
2025-07-31 14:27:15.853134-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x113022d70] activating connection: mach=true listener=false peer=false name=com.apple.appkit.restoration_storage
2025-07-31 14:27:15.853449-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x60000129c2d0] activating connection: mach=true listener=false peer=false name=com.apple.coreservices.appleevents
2025-07-31 14:27:15.854444-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x111604080] Channel could not return listener port.
2025-07-31 14:27:15.854755-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (HIServices) [com.apple.processmanager:front-35286506] SignalReady: pid=5777 asn=0x0-0x6d7dd77
2025-07-31 14:27:15.855438-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (LaunchServices) [com.apple.processmanager:front-35286506] SIGNAL: pid=5777 asn=0x0x-0x6d7dd77
2025-07-31 14:27:15.857555-0600 0x3c04662  Activity    0x61332e7            5777   0    diaryx: (CoreFoundation) Loading Preferences From System CFPrefsD
2025-07-31 14:27:15.874553-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:AutomaticTermination] void _NSDisableAutomaticTerminationAndLog(NSString *) Restoring windows
2025-07-31 14:27:15.874861-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSApplication _reopenWindowsAsNecessaryIncludingRestorableState:withFullFidelity:completionHandler:] shouldRestoreState=1 hasPersistentStateToRestore=0 shouldStillRestoreStateAfterPrompting=0
2025-07-31 14:27:15.875141-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x600001294ff0] activating connection: mach=true listener=false peer=false name=com.apple.window_proxies
2025-07-31 14:27:15.875293-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x600001294ff0] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-07-31 14:27:15.876523-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:AutomaticTermination] void _NSEnableAutomaticTerminationAndLog(NSString *) Restoring windows
2025-07-31 14:27:15.884349-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x113029af0] activating connection: mach=true listener=false peer=false name=com.apple.windowmanager.server
2025-07-31 14:27:15.888196-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 24986 related: 0
2025-07-31 14:27:15.888223-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:AutomaticTermination] void _NSEnableAutomaticTerminationAndLog(NSString *) No windows open yet
2025-07-31 14:27:15.888538-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (UIIntelligenceSupport) [com.apple.UIIntelligenceSupport:xpc] establishing connection to agent
2025-07-31 14:27:15.888565-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:session] [0x600000e85180] Session created.
2025-07-31 14:27:15.888575-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:session] [0x600000e85180] Session created from connection [0x6000012ac690]
2025-07-31 14:27:15.888590-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012ac690] activating connection: mach=true listener=false peer=false name=com.apple.uiintelligencesupport.agent
2025-07-31 14:27:15.888659-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:session] [0x600000e85180] Session activated
2025-07-31 14:27:15.891791-0600 0x3c04662  Default     0x0                  5777   2    diaryx: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 5664 returned -43
2025-07-31 14:27:15.894888-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebCore) 0x111705a48 - ResourceMonitorThrottler::Initialized with count: 5, duration: 86400, maxHosts: 100
2025-07-31 14:27:15.894900-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) 0x111705868 - WebsiteDataStore::WebsiteDataStore sessionID=1
2025-07-31 14:27:15.895077-0600 0x3c04662  Activity    0x61332e9            5777   0    diaryx: (TCC) TCCAccessRequest() IPC
2025-07-31 14:27:15.895091-0600 0x3c04662  Default     0x61332e9            5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012a82d0] activating connection: mach=true listener=false peer=false name=com.apple.tccd
2025-07-31 14:27:15.908423-0600 0x3c04662  Default     0x61332e9            5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012a82d0] invalidated after the last release of the connection object
2025-07-31 14:27:15.908450-0600 0x3c04662  Activity    0x61332ea            5777   0    diaryx: (TCC) TCCAccessRequest() IPC
2025-07-31 14:27:15.908460-0600 0x3c04662  Default     0x61332ea            5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012ac780] activating connection: mach=true listener=false peer=false name=com.apple.tccd
2025-07-31 14:27:15.915907-0600 0x3c04662  Default     0x61332ea            5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012ac780] invalidated after the last release of the connection object
2025-07-31 14:27:15.933055-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) 0x124000a00 - [PID=0] WebProcessCache::updateCapacity: Cache is disabled because process swap on navigation is disabled
2025-07-31 14:27:15.936634-0600 0x3c04662  Activity    0x61332eb            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.938239-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x11330f158 - PageConfiguration::delaysWebProcessLaunchUntilFirstLoad() -> true because of associated processPool value
2025-07-31 14:27:15.938247-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x112824c08 - WebProcessPool::createWebPage: delaying WebProcess launch until first load
2025-07-31 14:27:15.938272-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124001400 - [PID=0] WebProcessProxy::constructor:
2025-07-31 14:27:15.938330-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012953b0] activating connection: mach=true listener=false peer=false name=com.apple.webprivacyd
2025-07-31 14:27:15.938435-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=0] WebPageProxy::constructor:
2025-07-31 14:27:15.938685-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124001400 - [PID=0] WebProcessProxy::addExistingWebPage: webPage=0x115032a18, pageProxyID=9, webPageID=10
2025-07-31 14:27:15.938720-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x124000a00 - [PID=0] WebProcessCache::updateCapacity: Cache is disabled by client
2025-07-31 14:27:15.938922-0600 0x3c04673  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012954a0] activating connection: mach=true listener=false peer=false name=com.apple.webinspector
2025-07-31 14:27:15.939061-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012902d0] activating connection: mach=false listener=false peer=false name=com.apple.WebKit.GPU
2025-07-31 14:27:15.939355-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240022c0 - [PID=0, throttler=0x124002190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2025-07-31 14:27:15.939531-0600 0x3c04662  Activity    0x61332ec            5777   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:27:15.943229-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x60000129c3c0] activating connection: mach=true listener=false peer=false name=com.apple.cvmsServ
2025-07-31 14:27:15.947353-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (MediaToolbox) [com.apple.coremedia:] <<<< Alt >>>> fpSupport_GetVideoRangeForCoreDisplayWithPreference: displayID 1 reported potentialHeadRoom=16 wideColorSupported=YES marz=NO almd=NO deviceAllowsHDR=YES isBuiltinPanel=YES externalPanel=YES prefersHDR10=NO
2025-07-31 14:27:15.947973-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (MediaToolbox) [com.apple.coremedia:] <<<< Alt >>>> fpSupport_GetVideoRangeForCoreDisplayWithPreference: displayID 1 reported potentialHeadRoom=16 wideColorSupported=YES marz=NO almd=NO deviceAllowsHDR=YES isBuiltinPanel=YES externalPanel=YES prefersHDR10=NO
2025-07-31 14:27:15.949070-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=0] WebPageProxy::loadRequest:
2025-07-31 14:27:15.949082-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=0] WebPageProxy::launchProcess:
2025-07-31 14:27:15.949089-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124001400 - [PID=0] WebProcessProxy::removeWebPage: webPage=0x115032a18, pageProxyID=9, webPageID=10
2025-07-31 14:27:15.949108-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124003400 - [PID=0] WebProcessProxy::constructor:
2025-07-31 14:27:15.949239-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x60000129c1e0] activating connection: mach=false listener=false peer=false name=com.apple.WebKit.WebContent
2025-07-31 14:27:15.950139-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] Class EXGetExtensionClass(void) returning EXConcreteExtension
2025-07-31 14:27:15.950167-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012901e0] activating connection: mach=true listener=false peer=false name=com.apple.pluginkit.pkd
2025-07-31 14:27:15.950228-0600 0x3c04662  Activity    0x61332ed            5777   0    diaryx: (PlugInKit) continuous-discovery
2025-07-31 14:27:15.950259-0600 0x3c04662  Default     0x61332ed            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600000998780> created discovery driver
2025-07-31 14:27:15.950286-0600 0x3c04662  Default     0x61332ed            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Beginning discovery for flags: 0, point: com.apple.services
2025-07-31 14:27:15.950348-0600 0x3c04662  Activity    0x61332ee            5777   0    diaryx: (PlugInKit) continuous-discovery
2025-07-31 14:27:15.950360-0600 0x3c04662  Default     0x61332ee            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600000998cc0> created discovery driver
2025-07-31 14:27:15.950375-0600 0x3c04662  Default     0x61332ee            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Beginning discovery for flags: 0, point: com.apple.ui-services
2025-07-31 14:27:15.950673-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (MediaToolbox) [com.apple.coremedia:] <<<< Alt >>>> fpSupport_GetVideoRangeForCoreDisplayWithPreference: displayID 1 reported potentialHeadRoom=16 wideColorSupported=YES marz=NO almd=NO deviceAllowsHDR=YES isBuiltinPanel=YES externalPanel=YES prefersHDR10=NO
2025-07-31 14:27:15.952301-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240033d0 - [PID=0, throttler=0x124003490] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2025-07-31 14:27:15.952387-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124001400 - [PID=0] WebProcessProxy::destructor:
2025-07-31 14:27:15.952457-0600 0x3c046d6  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012a42d0] activating connection: mach=false listener=false peer=false name=com.apple.accessibility.mediaaccessibilityd
2025-07-31 14:27:15.952458-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124001490 - [PID=0] ProcessThrottler::didDisconnectFromProcess:
2025-07-31 14:27:15.952473-0600 0x3c046d5  Default     0x61332ed            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Completed discovery. Final # of matches: 0
2025-07-31 14:27:15.952568-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124001490 - [PID=0] ProcessThrottler::invalidateAllActivities: BEGIN (foregroundActivityCount: 0, backgroundActivityCount: 0)
2025-07-31 14:27:15.952666-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124001490 - [PID=0] ProcessThrottler::invalidateAllActivities: END
2025-07-31 14:27:15.952802-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124003400 - [PID=0] WebProcessProxy::addExistingWebPage: webPage=0x115032a18, pageProxyID=9, webPageID=10
2025-07-31 14:27:15.952996-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Media] PlaybackSessionManagerProxy::PlaybackSessionManagerProxy(C39945AA)
2025-07-31 14:27:15.953134-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Fullscreen] PlaybackSessionManagerProxy::VideoPresentationManagerProxy(C39945AA)
2025-07-31 14:27:15.953828-0600 0x3c046d9  Default     0x61332ed            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600000998780> delivering update to host (0 plugins)
2025-07-31 14:27:15.954056-0600 0x3c046d9  Activity    0x61332ef            5777   0    diaryx: (ExtensionFoundation) discovering extensions
